class_id,img_idx,ksize,sigma,cos_sim
237,47,7,4.0,0.84938645362854
237,47,7,13.5,0.83782958984375
237,47,7,15.0,0.8377149105072021
237,47,11,2.0,0.8730915188789368
237,47,11,5.0,0.7943883538246155
237,48,5,1.0,0.9606396555900574
237,48,5,2.0,0.9341909885406494
237,48,5,4.0,0.9538518190383911
237,48,5,9.0,0.9574174880981445
237,48,7,2.0,0.8941330909729004
237,48,7,4.0,0.9178085923194885
237,48,7,13.5,0.9259424209594727
237,48,7,15.0,0.9260406494140625
237,48,11,2.0,0.8882968425750732
237,48,11,5.0,0.8585001826286316
237,49,5,1.0,0.8549978733062744
237,49,5,2.0,0.7912417650222778
237,49,5,4.0,0.7771956920623779
237,49,5,9.0,0.7723331451416016
237,49,7,2.0,0.7373756766319275
237,49,7,4.0,0.6614750623703003
237,49,7,13.5,0.6136571764945984
237,49,7,15.0,0.6126502752304077
237,49,11,2.0,0.7280150055885315
237,49,11,5.0,0.537811279296875
229,0,5,1.0,0.9550583362579346
229,0,5,2.0,0.9374849796295166
229,0,5,4.0,0.9410203695297241
229,0,5,9.0,0.9423412084579468
229,0,7,2.0,0.9324097633361816
229,0,7,4.0,0.9305835962295532
229,0,7,13.5,0.9316073656082153
229,0,7,15.0,0.9316509366035461
229,0,11,2.0,0.9311016798019409
229,0,11,5.0,0.9105367064476013
229,1,5,1.0,0.9612541198730469
229,1,5,2.0,0.9454889297485352
229,1,5,4.0,0.9462690353393555
229,1,5,9.0,0.9391827583312988
229,1,7,2.0,0.9256933927536011
229,1,7,4.0,0.9061338901519775
229,1,7,13.5,0.875750720500946
229,1,7,15.0,0.8753561973571777
229,1,11,2.0,0.9153081178665161
229,1,11,5.0,0.8847321271896362
229,2,5,1.0,0.9455357193946838
229,2,5,2.0,0.9106086492538452
229,2,5,4.0,0.9179404377937317
229,2,5,9.0,0.918390154838562
229,2,7,2.0,0.8601483702659607
229,2,7,4.0,0.8289021253585815
229,2,7,13.5,0.8027282357215881
229,2,7,15.0,0.8025044798851013
229,2,11,2.0,0.8332068920135498
229,2,11,5.0,0.7292289733886719
229,3,5,1.0,0.9637891054153442
229,3,5,2.0,0.9571410417556763
229,3,5,4.0,0.9573959112167358
229,3,5,9.0,0.9568676948547363
229,3,7,2.0,0.9503008127212524
229,3,7,4.0,0.9395315051078796
229,3,7,13.5,0.9338709115982056
229,3,7,15.0,0.9337843060493469
229,3,11,2.0,0.9466439485549927
229,3,11,5.0,0.9367872476577759
229,4,5,1.0,0.9934432506561279
229,4,5,2.0,0.9888388514518738
229,4,5,4.0,0.9889906644821167
229,4,5,9.0,0.9890137314796448
229,4,7,2.0,0.9842265844345093
229,4,7,4.0,0.9832961559295654
229,4,7,13.5,0.983113706111908
229,4,7,15.0,0.9831057190895081
229,4,11,2.0,0.9822531938552856
229,4,11,5.0,0.9667160511016846
229,5,5,1.0,0.9854957461357117
229,5,5,2.0,0.9770107269287109
229,5,5,4.0,0.9768262505531311
229,5,5,9.0,0.9764532446861267
229,5,7,2.0,0.9653031826019287
229,5,7,4.0,0.9631938934326172
229,5,7,13.5,0.9636805653572083
229,5,7,15.0,0.9636844396591187
229,5,11,2.0,0.9591919183731079
229,5,11,5.0,0.934963583946228
229,6,5,1.0,0.9275382161140442
229,6,5,2.0,0.9072537422180176
229,6,5,4.0,0.9063286781311035
229,6,5,9.0,0.9068780541419983
229,6,7,2.0,0.8998970985412598
229,6,7,4.0,0.8890233039855957
229,6,7,13.5,0.8895711898803711
229,6,7,15.0,0.8896087408065796
229,6,11,2.0,0.8889510035514832
229,6,11,5.0,0.8124843239784241
229,7,5,1.0,0.9499315023422241
229,7,5,2.0,0.9371198415756226
229,7,5,4.0,0.9465757608413696
229,7,5,9.0,0.9474805593490601
229,7,7,2.0,0.9327929019927979
229,7,7,4.0,0.92887943983078
229,7,7,13.5,0.9263055324554443
229,7,7,15.0,0.9262389540672302
229,7,11,2.0,0.9347888231277466
229,7,11,5.0,0.8808194398880005
229,8,5,1.0,0.9405626654624939
229,8,5,2.0,0.9063931703567505
229,8,5,4.0,0.9108524322509766
229,8,5,9.0,0.9113413095474243
229,8,7,2.0,0.810106635093689
229,8,7,4.0,0.8131372332572937
229,8,7,13.5,0.8225459456443787
229,8,7,15.0,0.8225842714309692
229,8,11,2.0,0.7384092807769775
229,8,11,5.0,0.6416648030281067
229,9,5,1.0,0.9282452464103699
229,9,5,2.0,0.8984964489936829
229,9,5,4.0,0.8899676203727722
229,9,5,9.0,0.8885132074356079
229,9,7,2.0,0.8790761232376099
229,9,7,4.0,0.8505623936653137
229,9,7,13.5,0.8434381484985352
229,9,7,15.0,0.8433314561843872
229,9,11,2.0,0.8724780082702637
229,9,11,5.0,0.7722599506378174
229,10,5,1.0,0.9815561175346375
229,10,5,2.0,0.9640336036682129
229,10,5,4.0,0.9237261414527893
229,10,5,9.0,0.9135718941688538
229,10,7,2.0,0.951825737953186
229,10,7,4.0,0.9025756120681763
229,10,7,13.5,0.9120132923126221
229,10,7,15.0,0.9122734665870667
229,10,11,2.0,0.9454255700111389
229,10,11,5.0,0.8865538835525513
229,11,5,1.0,0.9461458921432495
229,11,5,2.0,0.9499385356903076
229,11,5,4.0,0.9525012373924255
229,11,5,9.0,0.951866865158081
229,11,7,2.0,0.9301724433898926
229,11,7,4.0,0.9177097082138062
229,11,7,13.5,0.9084131717681885
229,11,7,15.0,0.9081871509552002
229,11,11,2.0,0.9117813110351562
229,11,11,5.0,0.8083371520042419
229,12,5,1.0,0.9602255821228027
229,12,5,2.0,0.9410243034362793
229,12,5,4.0,0.9523193836212158
229,12,5,9.0,0.9541465640068054
229,12,7,2.0,0.9340237975120544
229,12,7,4.0,0.9374678134918213
229,12,7,13.5,0.939764142036438
229,12,7,15.0,0.9398049712181091
229,12,11,2.0,0.9281148910522461
229,12,11,5.0,0.9221687912940979
229,13,5,1.0,0.8229105472564697
229,13,5,2.0,0.7691594362258911
229,13,5,4.0,0.7765973210334778
229,13,5,9.0,0.7795453071594238
229,13,7,2.0,0.7239015698432922
229,13,7,4.0,0.7394450902938843
229,13,7,13.5,0.7471787333488464
229,13,7,15.0,0.7472756505012512
229,13,11,2.0,0.7138234376907349
229,13,11,5.0,0.6145943403244019
229,14,5,1.0,0.937843382358551
229,14,5,2.0,0.9228662252426147
229,14,5,4.0,0.9237344861030579
229,14,5,9.0,0.9241260290145874
229,14,7,2.0,0.9183325171470642
229,14,7,4.0,0.9205483794212341
229,14,7,13.5,0.9194669723510742
229,14,7,15.0,0.9194416403770447
229,14,11,2.0,0.9166295528411865
229,14,11,5.0,0.9058904051780701
229,15,5,1.0,0.9117118120193481
229,15,5,2.0,0.8115274906158447
229,15,5,4.0,0.7668982148170471
229,15,5,9.0,0.7511261701583862
229,15,7,2.0,0.7670118808746338
229,15,7,4.0,0.6748740077018738
229,15,7,13.5,0.6269083023071289
229,15,7,15.0,0.6263614892959595
229,15,11,2.0,0.7655559182167053
229,15,11,5.0,0.5867769718170166
229,16,5,1.0,0.9722447395324707
229,16,5,2.0,0.9598017334938049
229,16,5,4.0,0.9624977111816406
229,16,5,9.0,0.9625625610351562
229,16,7,2.0,0.9459630250930786
229,16,7,4.0,0.9423526525497437
229,16,7,13.5,0.9410378336906433
229,16,7,15.0,0.9410372972488403
229,16,11,2.0,0.9404458999633789
229,16,11,5.0,0.9292834401130676
229,17,5,1.0,0.968135416507721
229,17,5,2.0,0.965400218963623
229,17,5,4.0,0.9595370888710022
229,17,5,9.0,0.9573734998703003
229,17,7,2.0,0.955717146396637
229,17,7,4.0,0.9370861649513245
229,17,7,13.5,0.9349908828735352
229,17,7,15.0,0.9349191784858704
229,17,11,2.0,0.9483286142349243
229,17,11,5.0,0.9226045608520508
229,18,5,1.0,0.9769589900970459
229,18,5,2.0,0.9656530618667603
229,18,5,4.0,0.965510368347168
229,18,5,9.0,0.9649782776832581
229,18,7,2.0,0.9525779485702515
229,18,7,4.0,0.9436136484146118
229,18,7,13.5,0.9374032020568848
229,18,7,15.0,0.9372873306274414
229,18,11,2.0,0.9430960416793823
229,18,11,5.0,0.905815839767456
229,19,5,1.0,0.9832116365432739
229,19,5,2.0,0.9714160561561584
229,19,5,4.0,0.9711588621139526
229,19,5,9.0,0.9709857702255249
229,19,7,2.0,0.952333927154541
229,19,7,4.0,0.9506415724754333
229,19,7,13.5,0.9504681825637817
229,19,7,15.0,0.9504812955856323
229,19,11,2.0,0.9418042302131653
229,19,11,5.0,0.918709397315979
229,20,5,1.0,0.9240736365318298
229,20,5,2.0,0.8457134366035461
229,20,5,4.0,0.8383628726005554
229,20,5,9.0,0.8387548923492432
229,20,7,2.0,0.7826117277145386
229,20,7,4.0,0.7612578868865967
229,20,7,13.5,0.7497907876968384
229,20,7,15.0,0.7495788335800171
229,20,11,2.0,0.7672683000564575
229,20,11,5.0,0.6413862705230713
229,21,5,1.0,0.919171154499054
229,21,5,2.0,0.9177834987640381
229,21,5,4.0,0.9306886196136475
229,21,5,9.0,0.9350110292434692
229,21,7,2.0,0.9036543965339661
229,21,7,4.0,0.8946540355682373
229,21,7,13.5,0.8964778184890747
229,21,7,15.0,0.896554172039032
229,21,11,2.0,0.8965826630592346
229,21,11,5.0,0.8682705163955688
229,22,5,1.0,0.9213346838951111
229,22,5,2.0,0.8933866620063782
229,22,5,4.0,0.8905871510505676
229,22,5,9.0,0.8915004730224609
229,22,7,2.0,0.8904054164886475
229,22,7,4.0,0.882940411567688
229,22,7,13.5,0.8793497681617737
229,22,7,15.0,0.8792803883552551
229,22,11,2.0,0.8872894048690796
229,22,11,5.0,0.8970789909362793
229,23,5,1.0,0.9473273754119873
229,23,5,2.0,0.8941647410392761
229,23,5,4.0,0.8804041743278503
229,23,5,9.0,0.8734028339385986
229,23,7,2.0,0.8508625030517578
229,23,7,4.0,0.8233813047409058
229,23,7,13.5,0.7993590235710144
229,23,7,15.0,0.7987571954727173
229,23,11,2.0,0.8354824185371399
229,23,11,5.0,0.7493071556091309
229,24,5,1.0,0.9712767601013184
229,24,5,2.0,0.9421200752258301
229,24,5,4.0,0.9462426900863647
229,24,5,9.0,0.9469689726829529
229,24,7,2.0,0.883721649646759
229,24,7,4.0,0.8411586880683899
229,24,7,13.5,0.8485674858093262
229,24,7,15.0,0.8485081195831299
229,24,11,2.0,0.8509172797203064
229,24,11,5.0,0.5203657150268555
229,25,5,1.0,0.9670213460922241
229,25,5,2.0,0.9362972974777222
229,25,5,4.0,0.9305397272109985
229,25,5,9.0,0.9300537109375
229,25,7,2.0,0.9008185267448425
229,25,7,4.0,0.8873724937438965
229,25,7,13.5,0.8923510313034058
229,25,7,15.0,0.8924434185028076
229,25,11,2.0,0.8891171216964722
229,25,11,5.0,0.8399046063423157
229,26,5,1.0,0.9301912188529968
229,26,5,2.0,0.8824495673179626
229,26,5,4.0,0.8869242072105408
229,26,5,9.0,0.8881630897521973
229,26,7,2.0,0.8392103314399719
229,26,7,4.0,0.8259224891662598
229,26,7,13.5,0.8122190833091736
229,26,7,15.0,0.8121341466903687
229,26,11,2.0,0.8169636726379395
229,26,11,5.0,0.5896798968315125
229,27,5,1.0,0.9502508640289307
229,27,5,2.0,0.911948561668396
229,27,5,4.0,0.8955326080322266
229,27,5,9.0,0.892636775970459
229,27,7,2.0,0.8739807605743408
229,27,7,4.0,0.843370795249939
229,27,7,13.5,0.8328080773353577
229,27,7,15.0,0.8325913548469543
229,27,11,2.0,0.8441562652587891
229,27,11,5.0,0.7716783285140991
229,28,5,1.0,0.9329794049263
229,28,5,2.0,0.8948153257369995
229,28,5,4.0,0.910578727722168
229,28,5,9.0,0.9139710664749146
229,28,7,2.0,0.8635847568511963
229,28,7,4.0,0.8611879348754883
229,28,7,13.5,0.8625308275222778
229,28,7,15.0,0.8625601530075073
229,28,11,2.0,0.8448624610900879
229,28,11,5.0,0.6972712278366089
229,29,5,1.0,0.9745644330978394
229,29,5,2.0,0.9682638645172119
229,29,5,4.0,0.9719161987304688
229,29,5,9.0,0.9728236198425293
229,29,7,2.0,0.9540901184082031
229,29,7,4.0,0.9521497488021851
229,29,7,13.5,0.9541457891464233
229,29,7,15.0,0.9541364312171936
229,29,11,2.0,0.9429538249969482
229,29,11,5.0,0.9398649334907532
229,30,5,1.0,0.937359631061554
229,30,5,2.0,0.919991135597229
229,30,5,4.0,0.9236689805984497
229,30,5,9.0,0.9244389533996582
229,30,7,2.0,0.9164741635322571
229,30,7,4.0,0.9133678674697876
229,30,7,13.5,0.910108208656311
229,30,7,15.0,0.9100345373153687
229,30,11,2.0,0.9104004502296448
229,30,11,5.0,0.8884366750717163
229,31,5,1.0,0.911584198474884
229,31,5,2.0,0.8619194030761719
229,31,5,4.0,0.8691454529762268
229,31,5,9.0,0.8700112104415894
229,31,7,2.0,0.8398601412773132
229,31,7,4.0,0.8222367763519287
229,31,7,13.5,0.8119766712188721
229,31,7,15.0,0.8117812871932983
229,31,11,2.0,0.8290977478027344
229,31,11,5.0,0.6538399457931519
229,32,5,1.0,0.926848292350769
229,32,5,2.0,0.903226375579834
229,32,5,4.0,0.9103020429611206
229,32,5,9.0,0.9132750630378723
229,32,7,2.0,0.8879156112670898
229,32,7,4.0,0.8892889022827148
229,32,7,13.5,0.8907132148742676
229,32,7,15.0,0.8907479047775269
229,32,11,2.0,0.8829091191291809
229,32,11,5.0,0.8619850277900696
229,33,5,1.0,0.9821540117263794
229,33,5,2.0,0.9722658395767212
229,33,5,4.0,0.973243236541748
229,33,5,9.0,0.9729951620101929
229,33,7,2.0,0.9542139172554016
229,33,7,4.0,0.9616310596466064
229,33,7,13.5,0.9640430808067322
229,33,7,15.0,0.9640390872955322
229,33,11,2.0,0.9472399950027466
229,33,11,5.0,0.9250709414482117
229,34,5,1.0,0.9512379169464111
229,34,5,2.0,0.9287376403808594
229,34,5,4.0,0.924241840839386
229,34,5,9.0,0.9223408699035645
229,34,7,2.0,0.8980138301849365
229,34,7,4.0,0.8695449829101562
229,34,7,13.5,0.8622605800628662
229,34,7,15.0,0.8621169328689575
229,34,11,2.0,0.8814590573310852
229,34,11,5.0,0.8015469312667847
229,35,5,1.0,0.9725612998008728
229,35,5,2.0,0.9625279903411865
229,35,5,4.0,0.964122474193573
229,35,5,9.0,0.9647263884544373
229,35,7,2.0,0.9506856203079224
229,35,7,4.0,0.9482660889625549
229,35,7,13.5,0.949007511138916
229,35,7,15.0,0.9490092396736145
229,35,11,2.0,0.943790853023529
229,35,11,5.0,0.9166088104248047
229,36,5,1.0,0.9739441871643066
229,36,5,2.0,0.9541399478912354
229,36,5,4.0,0.9542317390441895
229,36,5,9.0,0.9517337679862976
229,36,7,2.0,0.9187570810317993
229,36,7,4.0,0.8961029052734375
229,36,7,13.5,0.8901275992393494
229,36,7,15.0,0.8900822997093201
229,36,11,2.0,0.9015605449676514
229,36,11,5.0,0.8022229075431824
229,37,5,1.0,0.935763955116272
229,37,5,2.0,0.9036526679992676
229,37,5,4.0,0.9004663825035095
229,37,5,9.0,0.8987922072410583
229,37,7,2.0,0.8473982810974121
229,37,7,4.0,0.8328563570976257
229,37,7,13.5,0.824377179145813
229,37,7,15.0,0.8241716027259827
229,37,11,2.0,0.824418306350708
229,37,11,5.0,0.7476022839546204
229,38,5,1.0,0.9580018520355225
229,38,5,2.0,0.9403125643730164
229,38,5,4.0,0.9398086667060852
229,38,5,9.0,0.93769371509552
229,38,7,2.0,0.9184688329696655
229,38,7,4.0,0.9231069087982178
229,38,7,13.5,0.9196279048919678
229,38,7,15.0,0.9195401668548584
229,38,11,2.0,0.9107562303543091
229,38,11,5.0,0.8845876455307007
229,39,5,1.0,0.9350941777229309
229,39,5,2.0,0.8833333849906921
229,39,5,4.0,0.8857570886611938
229,39,5,9.0,0.8837331533432007
229,39,7,2.0,0.8215117454528809
229,39,7,4.0,0.7948212623596191
229,39,7,13.5,0.7826406955718994
229,39,7,15.0,0.7824030518531799
229,39,11,2.0,0.7833949327468872
229,39,11,5.0,0.6304548382759094
229,40,5,1.0,0.9297593832015991
229,40,5,2.0,0.8900920152664185
229,40,5,4.0,0.8816289901733398
229,40,5,9.0,0.8781431913375854
229,40,7,2.0,0.8665213584899902
229,40,7,4.0,0.8386024236679077
229,40,7,13.5,0.8218895196914673
229,40,7,15.0,0.8215813636779785
229,40,11,2.0,0.8543921709060669
229,40,11,5.0,0.7512602210044861
229,41,5,1.0,0.9336379170417786
229,41,5,2.0,0.9050661325454712
229,41,5,4.0,0.8988649845123291
229,41,5,9.0,0.8961917161941528
229,41,7,2.0,0.8804334402084351
229,41,7,4.0,0.8675909042358398
229,41,7,13.5,0.8582305908203125
229,41,7,15.0,0.8580390810966492
229,41,11,2.0,0.8686528205871582
229,41,11,5.0,0.7723583579063416
229,42,5,1.0,0.9696305990219116
229,42,5,2.0,0.9586566686630249
229,42,5,4.0,0.9548418521881104
229,42,5,9.0,0.9502412676811218
229,42,7,2.0,0.9440641403198242
229,42,7,4.0,0.9259707927703857
229,42,7,13.5,0.9093108773231506
229,42,7,15.0,0.9090283513069153
229,42,11,2.0,0.9369723796844482
229,42,11,5.0,0.9112389087677002
229,43,5,1.0,0.968300998210907
229,43,5,2.0,0.9522110223770142
229,43,5,4.0,0.9564578533172607
229,43,5,9.0,0.9580979347229004
229,43,7,2.0,0.9488422870635986
229,43,7,4.0,0.9485742449760437
229,43,7,13.5,0.948206901550293
229,43,7,15.0,0.9482121467590332
229,43,11,2.0,0.9473154544830322
229,43,11,5.0,0.9132996201515198
229,44,5,1.0,0.9797242879867554
229,44,5,2.0,0.9698678255081177
229,44,5,4.0,0.9690781831741333
229,44,5,9.0,0.9683821201324463
229,44,7,2.0,0.9578455686569214
229,44,7,4.0,0.953158974647522
229,44,7,13.5,0.9521955847740173
229,44,7,15.0,0.9521822929382324
229,44,11,2.0,0.9516040682792664
229,44,11,5.0,0.9310696125030518
229,45,5,1.0,0.953193187713623
229,45,5,2.0,0.9385392665863037
229,45,5,4.0,0.9380728006362915
229,45,5,9.0,0.9381952285766602
229,45,7,2.0,0.9241636991500854
229,45,7,4.0,0.9145229458808899
229,45,7,13.5,0.9146192073822021
229,45,7,15.0,0.9146393537521362
229,45,11,2.0,0.913347601890564
229,45,11,5.0,0.86998450756073
229,46,5,1.0,0.9239237904548645
229,46,5,2.0,0.8763293027877808
229,46,5,4.0,0.8846646547317505
229,46,5,9.0,0.8879434466362
229,46,7,2.0,0.8192790746688843
229,46,7,4.0,0.8045616149902344
229,46,7,13.5,0.8046971559524536
229,46,7,15.0,0.8047186136245728
229,46,11,2.0,0.7947604060173035
229,46,11,5.0,0.6829144358634949
229,47,5,1.0,0.9468766450881958
229,47,5,2.0,0.8857729434967041
229,47,5,4.0,0.8778609037399292
229,47,5,9.0,0.8769198656082153
229,47,7,2.0,0.8459283709526062
229,47,7,4.0,0.8210934996604919
229,47,7,13.5,0.8315353393554688
229,47,7,15.0,0.8317844867706299
229,47,11,2.0,0.8328611850738525
229,47,11,5.0,0.7893288135528564
229,48,5,1.0,0.9174047708511353
229,48,5,2.0,0.8954477310180664
229,48,5,4.0,0.8906453847885132
229,48,5,9.0,0.8887560963630676
229,48,7,2.0,0.8638430833816528
229,48,7,4.0,0.7772485017776489
229,48,7,13.5,0.7565886378288269
229,48,7,15.0,0.7563360333442688
229,48,11,2.0,0.8317914605140686
229,48,11,5.0,0.5994514226913452
229,49,5,1.0,0.9615294933319092
229,49,5,2.0,0.9723781943321228
229,49,5,4.0,0.9782730340957642
229,49,5,9.0,0.9776793122291565
229,49,7,2.0,0.9617840647697449
229,49,7,4.0,0.9663179516792297
229,49,7,13.5,0.9674943685531616
229,49,7,15.0,0.9675057530403137
229,49,11,2.0,0.9605408906936646
229,49,11,5.0,0.9456019997596741
417,0,5,1.0,0.9668328166007996
417,0,5,2.0,0.9558874368667603
417,0,5,4.0,0.9470010995864868
417,0,5,9.0,0.940005898475647
417,0,7,2.0,0.9374964237213135
417,0,7,4.0,0.8823411464691162
417,0,7,13.5,0.8455853462219238
417,0,7,15.0,0.8449252247810364
417,0,11,2.0,0.9202393293380737
417,0,11,5.0,0.6804336309432983
417,1,5,1.0,0.9482021331787109
417,1,5,2.0,0.9363070726394653
417,1,5,4.0,0.9337674379348755
417,1,5,9.0,0.9324545860290527
417,1,7,2.0,0.934707760810852
417,1,7,4.0,0.9254869818687439
417,1,7,13.5,0.9221432209014893
417,1,7,15.0,0.9221015572547913
417,1,11,2.0,0.9349291324615479
417,1,11,5.0,0.8958056569099426
417,2,5,1.0,0.9338541030883789
417,2,5,2.0,0.9037414789199829
417,2,5,4.0,0.9042975902557373
417,2,5,9.0,0.905264139175415
417,2,7,2.0,0.8867400884628296
417,2,7,4.0,0.8673808574676514
417,2,7,13.5,0.8644202947616577
417,2,7,15.0,0.8643859028816223
417,2,11,2.0,0.8745414614677429
417,2,11,5.0,0.8248327374458313
417,3,5,1.0,0.9713634252548218
417,3,5,2.0,0.9543896913528442
417,3,5,4.0,0.9550245404243469
417,3,5,9.0,0.955549955368042
417,3,7,2.0,0.9405593872070312
417,3,7,4.0,0.9346953630447388
417,3,7,13.5,0.9327327013015747
417,3,7,15.0,0.9327085614204407
417,3,11,2.0,0.9330222606658936
417,3,11,5.0,0.8772462606430054
417,4,5,1.0,0.950374960899353
417,4,5,2.0,0.938384473323822
417,4,5,4.0,0.9346624612808228
417,4,5,9.0,0.9337489008903503
417,4,7,2.0,0.9158875942230225
417,4,7,4.0,0.8889362215995789
417,4,7,13.5,0.886390209197998
417,4,7,15.0,0.8863731622695923
417,4,11,2.0,0.9002513885498047
417,4,11,5.0,0.8506949543952942
417,5,5,1.0,0.8381088972091675
417,5,5,2.0,0.7854328751564026
417,5,5,4.0,0.7750686407089233
417,5,5,9.0,0.7747758626937866
417,5,7,2.0,0.7615702152252197
417,5,7,4.0,0.7226476073265076
417,5,7,13.5,0.7159581184387207
417,5,7,15.0,0.7159444689750671
417,5,11,2.0,0.7618181109428406
417,5,11,5.0,0.6645832061767578
417,6,5,1.0,0.8835519552230835
417,6,5,2.0,0.8528115153312683
417,6,5,4.0,0.8402552008628845
417,6,5,9.0,0.8356950283050537
417,6,7,2.0,0.8425686359405518
417,6,7,4.0,0.8240700960159302
417,6,7,13.5,0.8167163729667664
417,6,7,15.0,0.8165719509124756
417,6,11,2.0,0.8273208141326904
417,6,11,5.0,0.7970997095108032
417,7,5,1.0,0.9466164112091064
417,7,5,2.0,0.9205566644668579
417,7,5,4.0,0.9174290895462036
417,7,5,9.0,0.9169156551361084
417,7,7,2.0,0.9036574363708496
417,7,7,4.0,0.8911105394363403
417,7,7,13.5,0.8892934918403625
417,7,7,15.0,0.8892574310302734
417,7,11,2.0,0.8903266191482544
417,7,11,5.0,0.8517928123474121
417,8,5,1.0,0.9611908197402954
417,8,5,2.0,0.9469318389892578
417,8,5,4.0,0.9346567392349243
417,8,5,9.0,0.929611086845398
417,8,7,2.0,0.939522385597229
417,8,7,4.0,0.9145976901054382
417,8,7,13.5,0.9043185710906982
417,8,7,15.0,0.9041506052017212
417,8,11,2.0,0.9383482336997986
417,8,11,5.0,0.9260945320129395
417,9,5,1.0,0.9523869156837463
417,9,5,2.0,0.9362921714782715
417,9,5,4.0,0.9347740411758423
417,9,5,9.0,0.934438169002533
417,9,7,2.0,0.8981761336326599
417,9,7,4.0,0.888209342956543
417,9,7,13.5,0.8807188272476196
417,9,7,15.0,0.8805047273635864
417,9,11,2.0,0.8670213222503662
417,9,11,5.0,0.672179102897644
417,10,5,1.0,0.9583665132522583
417,10,5,2.0,0.9525208473205566
417,10,5,4.0,0.9510637521743774
417,10,5,9.0,0.9508600234985352
417,10,7,2.0,0.9448740482330322
417,10,7,4.0,0.943292498588562
417,10,7,13.5,0.9478912353515625
417,10,7,15.0,0.9479213356971741
417,10,11,2.0,0.935338020324707
417,10,11,5.0,0.9408411979675293
417,11,5,1.0,0.9644732475280762
417,11,5,2.0,0.9588049650192261
417,11,5,4.0,0.955316424369812
417,11,5,9.0,0.9542706608772278
417,11,7,2.0,0.9453950524330139
417,11,7,4.0,0.9259294271469116
417,11,7,13.5,0.9168446660041809
417,11,7,15.0,0.916681706905365
417,11,11,2.0,0.9349386692047119
417,11,11,5.0,0.8579663038253784
417,12,5,1.0,0.9168875217437744
417,12,5,2.0,0.9071842432022095
417,12,5,4.0,0.9090967774391174
417,12,5,9.0,0.909819483757019
417,12,7,2.0,0.8964990377426147
417,12,7,4.0,0.8909003138542175
417,12,7,13.5,0.8882640600204468
417,12,7,15.0,0.8882166147232056
417,12,11,2.0,0.8892266154289246
417,12,11,5.0,0.8684658408164978
417,13,5,1.0,0.9851887822151184
417,13,5,2.0,0.9792263507843018
417,13,5,4.0,0.9768568277359009
417,13,5,9.0,0.9759721159934998
417,13,7,2.0,0.9719583988189697
417,13,7,4.0,0.9675557613372803
417,13,7,13.5,0.9674164652824402
417,13,7,15.0,0.9674274921417236
417,13,11,2.0,0.9641835689544678
417,13,11,5.0,0.9442747235298157
417,14,5,1.0,0.9030506610870361
417,14,5,2.0,0.8903322219848633
417,14,5,4.0,0.8756000995635986
417,14,5,9.0,0.8683083057403564
417,14,7,2.0,0.8568722009658813
417,14,7,4.0,0.7528212070465088
417,14,7,13.5,0.7274216413497925
417,14,7,15.0,0.7270075082778931
417,14,11,2.0,0.8163570165634155
417,14,11,5.0,0.6968796849250793
417,15,5,1.0,0.9536470174789429
417,15,5,2.0,0.9539862871170044
417,15,5,4.0,0.951503574848175
417,15,5,9.0,0.9498045444488525
417,15,7,2.0,0.94286048412323
417,15,7,4.0,0.9241557121276855
417,15,7,13.5,0.9127224683761597
417,15,7,15.0,0.9125241637229919
417,15,11,2.0,0.9339322447776794
417,15,11,5.0,0.8253490924835205
417,16,5,1.0,0.9732535481452942
417,16,5,2.0,0.9660705924034119
417,16,5,4.0,0.9627153873443604
417,16,5,9.0,0.9617455005645752
417,16,7,2.0,0.9468470215797424
417,16,7,4.0,0.9298029541969299
417,16,7,13.5,0.927860677242279
417,16,7,15.0,0.9278608560562134
417,16,11,2.0,0.9430897831916809
417,16,11,5.0,0.9121446013450623
417,17,5,1.0,0.9652680158615112
417,17,5,2.0,0.9652042388916016
417,17,5,4.0,0.9594709873199463
417,17,5,9.0,0.9553357362747192
417,17,7,2.0,0.963242769241333
417,17,7,4.0,0.9442805051803589
417,17,7,13.5,0.936997652053833
417,17,7,15.0,0.936835527420044
417,17,11,2.0,0.9536134004592896
417,17,11,5.0,0.897205650806427
417,18,5,1.0,0.9454642534255981
417,18,5,2.0,0.9322704076766968
417,18,5,4.0,0.929352879524231
417,18,5,9.0,0.9287141561508179
417,18,7,2.0,0.9262614250183105
417,18,7,4.0,0.9176685810089111
417,18,7,13.5,0.914389967918396
417,18,7,15.0,0.9143320918083191
417,18,11,2.0,0.9211075305938721
417,18,11,5.0,0.8943477869033813
417,19,5,1.0,0.9438266754150391
417,19,5,2.0,0.9345496892929077
417,19,5,4.0,0.9313730001449585
417,19,5,9.0,0.9302981495857239
417,19,7,2.0,0.9240708351135254
417,19,7,4.0,0.913914144039154
417,19,7,13.5,0.9124485850334167
417,19,7,15.0,0.912429928779602
417,19,11,2.0,0.9216748476028442
417,19,11,5.0,0.9043701887130737
417,20,5,1.0,0.9701159596443176
417,20,5,2.0,0.9647933840751648
417,20,5,4.0,0.964409589767456
417,20,5,9.0,0.9643668532371521
417,20,7,2.0,0.9600446820259094
417,20,7,4.0,0.9547021389007568
417,20,7,13.5,0.9533512592315674
417,20,7,15.0,0.953333854675293
417,20,11,2.0,0.9564091563224792
417,20,11,5.0,0.9396963715553284
417,21,5,1.0,0.9654956459999084
417,21,5,2.0,0.8832075595855713
417,21,5,4.0,0.8354822397232056
417,21,5,9.0,0.8263627290725708
